person,personLabel,deathDate,deathPlace,deathPlaceLabel,deathLat,deathLon,burialPlace,burialPlaceLabel,burialLat,burialLon
http://www.wikidata.org/entity/Q2407096,Eugénie Doche,1900-07-13T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,http://www.wikidata.org/entity/Q746647,Montmartre Cemetery,48.887777777,2.330277777
http://www.wikidata.org/entity/Q2483013,Bruno Abakanowicz,1900-08-29T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q2835037,Alfred D'Hont,1900-11-13T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q2844647,Amédée Doublemard,1900-07-20T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q2847076,André-Louis Deprez,1900-03-14T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,http://www.wikidata.org/entity/Q274822,Harnes,50.445,2.905833333
http://www.wikidata.org/entity/Q2847076,André-Louis Deprez,1900-03-15T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,http://www.wikidata.org/entity/Q274822,Harnes,50.445,2.905833333
http://www.wikidata.org/entity/Q2861845,Armand Fresneau,1900-11-13T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q2865016,Arthur Brunet,1900-07-16T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q5216794,Daniel Charles Grose,1900-01-01T00:00:00Z,http://www.wikidata.org/entity/Q88,Alexandria,38.804722222,-77.047222222,,,,
http://www.wikidata.org/entity/Q12211729,Muhammad Dorry Pasha,1900-01-01T00:00:00Z,http://www.wikidata.org/entity/Q85,Cairo,30.044444444,31.235833333,,,,
http://www.wikidata.org/entity/Q16128355,Q16128355,1900-01-01T00:00:00Z,http://www.wikidata.org/entity/Q85,Cairo,30.044444444,31.235833333,,,,
http://www.wikidata.org/entity/Q17492437,Jakob Pallenberg,1900-03-25T00:00:00Z,http://www.wikidata.org/entity/Q85,Cairo,30.044444444,31.235833333,,,,
http://www.wikidata.org/entity/Q20509105,Q20509105,1900-01-01T00:00:00Z,http://www.wikidata.org/entity/Q87,Alexandria,31.1975,29.8925,,,,
http://www.wikidata.org/entity/Q21007681,Iakovos Tsouderos,1900-01-01T00:00:00Z,http://www.wikidata.org/entity/Q87,Alexandria,31.1975,29.8925,,,,
http://www.wikidata.org/entity/Q61056295,Ludwik Aleksander Miecznikowski,1900-11-06T00:00:00Z,http://www.wikidata.org/entity/Q84,London,51.507222222,-0.1275,http://www.wikidata.org/entity/Q533697,Highgate Cemetery,51.567,-0.147
http://www.wikidata.org/entity/Q63891576,Giovanni Battista Morana,1900-12-26T00:00:00Z,http://www.wikidata.org/entity/Q85,Cairo,30.044444444,31.235833333,,,,
http://www.wikidata.org/entity/Q64685736,Emily Marion Harris,1900-12-05T00:00:00Z,http://www.wikidata.org/entity/Q84,London,51.507222222,-0.1275,http://www.wikidata.org/entity/Q8003686,Willesden Jewish Cemetery,51.5447,-0.2399
http://www.wikidata.org/entity/Q67373382,Lord Mark Kerr,1900-05-17T00:00:00Z,http://www.wikidata.org/entity/Q84,London,51.507222222,-0.1275,,,,
http://www.wikidata.org/entity/Q73297681,Charles John Wylie,1900-06-30T00:00:00Z,http://www.wikidata.org/entity/Q84,London,51.507222222,-0.1275,http://www.wikidata.org/entity/Q2158183,Herne,51.3492,1.1331
http://www.wikidata.org/entity/Q88892277,Susan Horner,1900-12-02T00:00:00Z,http://www.wikidata.org/entity/Q84,London,51.507222222,-0.1275,,,,
http://www.wikidata.org/entity/Q104155709,Franklyn McLeay,1900-07-06T00:00:00Z,http://www.wikidata.org/entity/Q84,London,51.507222222,-0.1275,,,,
http://www.wikidata.org/entity/Q104828885,Alexander Grant,1900-01-03T00:00:00Z,http://www.wikidata.org/entity/Q84,London,51.507222222,-0.1275,,,,
http://www.wikidata.org/entity/Q109501906,Edmund James Appleyard,1900-01-01T00:00:00Z,http://www.wikidata.org/entity/Q84,London,51.507222222,-0.1275,,,,
http://www.wikidata.org/entity/Q110590617,Émile Andreoli,1900-01-01T00:00:00Z,http://www.wikidata.org/entity/Q84,London,51.507222222,-0.1275,,,,
http://www.wikidata.org/entity/Q136552540,Q136552540,1900-06-04T00:00:00Z,http://www.wikidata.org/entity/Q84,London,51.507222222,-0.1275,,,,
http://www.wikidata.org/entity/Q2957923,Charles-Alphonse-Paul Bellay,1900-01-01T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q2959619,Charles Lecomte,1900-08-05T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,http://www.wikidata.org/entity/Q2972508,Auteuil Cemetery,48.8411,2.25944
http://www.wikidata.org/entity/Q2960767,Charles Étienne Gustave Le Clerc de Juigné,1900-10-13T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q3047713,Edmond Tarbé des Sablons,1900-12-14T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,http://www.wikidata.org/entity/Q311,Père Lachaise Cemetery,48.861111111,2.394166666
http://www.wikidata.org/entity/Q3047713,Edmond Tarbé des Sablons,1900-12-14T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,http://www.wikidata.org/entity/Q112341744,Grave of Tarbe des Sablons,,
http://www.wikidata.org/entity/Q3083664,François-Tommy Perrens,1900-08-04T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q3084972,"François Joseph of Noailles, 10th Prince of Poix",1900-05-08T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q3085503,François Pannemaker,1900-02-09T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q3086029,François Volland,1900-06-04T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q3102860,Georges Hartmann,1900-04-21T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q3102860,Georges Hartmann,1900-04-22T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q3130388,Henri-Gabriel-Marie Le Bègue de Germiny,1900-02-22T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q3138731,Santiago Pérez de Manosalbas,1900-08-05T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,http://www.wikidata.org/entity/Q2972505,Central Cemetery of Bogotá,4.616388888,-74.075277777
http://www.wikidata.org/entity/Q3163901,Jean-Baptiste Bourgeois du Jura,1900-02-23T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q3171402,Jean Compagnon,1900-11-17T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q3262994,Louis Remacle,1900-08-14T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q3263285,Louis Vignancour,1900-01-12T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q3263611,Louis Énault,1900-03-28T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q3270821,Léon Chiris,1900-01-16T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q3271343,Léon Talou,1900-01-11T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q3579743,Édouard Bocher,1900-05-02T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,http://www.wikidata.org/entity/Q311,Père Lachaise Cemetery,48.861111111,2.394166666
http://www.wikidata.org/entity/Q3579743,Édouard Bocher,1900-05-02T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,http://www.wikidata.org/entity/Q112309499,Grave of Bocher,,
http://www.wikidata.org/entity/Q3579823,Édouard Ducret,1900-04-13T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q3579951,Édouard Mantois,1900-04-23T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q3587934,Élisabeth de Mac Mahon,1900-02-20T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,http://www.wikidata.org/entity/Q311,Père Lachaise Cemetery,48.861111111,2.394166666
http://www.wikidata.org/entity/Q3587934,Élisabeth de Mac Mahon,1900-02-20T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,http://www.wikidata.org/entity/Q112332070,Grave of Mac Mahon,,
http://www.wikidata.org/entity/Q4069591,Jules Armingaud,1900-02-27T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q5206642,Francesco De Renzis,1900-10-28T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q5483893,Francisco Romero,1900-01-01T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q5621277,Gustave Bouchereau,1900-02-22T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q5920750,Howard Roberts,1900-04-19T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,http://www.wikidata.org/entity/Q97420877,Church of the Redeemer Cemetery,40.0220184,-75.3062363
http://www.wikidata.org/entity/Q5954623,Jules Rothschild,1900-08-08T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q7120698,Jules Baillardel de Lareinty,1900-05-26T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q7925701,"Victor Auguste, baron Duperré",1900-03-26T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q8339600,Ludovic Robert,1900-12-11T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q10309715,José João Martins de Pinho,1900-05-11T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,http://www.wikidata.org/entity/Q841299,Matosinhos,41.186666666,-8.684444444
http://www.wikidata.org/entity/Q11925701,Hippolyte François Rabaud,1900-04-20T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q12276828,Georgi Yankulov,1900-07-06T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q12833763,Klas August Linderfelt,1900-03-18T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q13080805,Amédée Delport,1900-11-28T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q13091121,Édouard Jacques,1900-06-14T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,http://www.wikidata.org/entity/Q272208,Montparnasse Cemetery,48.83778,2.32833
http://www.wikidata.org/entity/Q15630974,Georges Michel,1900-01-01T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q15970241,Georges de Dramard,1900-01-01T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q15973565,Camille Bazille,1900-02-01T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q15973738,Ernest de Blignières,1900-07-08T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q16011375,Jules Hunebelle,1900-01-22T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,http://www.wikidata.org/entity/Q15945331,Chapelle funéraire de Jules Hunebelle,48.793,2.26934
http://www.wikidata.org/entity/Q16026162,Jean-Baptiste Mougeot,1900-06-29T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q16030425,Alphonse Rebière,1900-02-21T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q16084545,Hippolyte Mondain,1900-01-01T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q16084545,Hippolyte Mondain,1900-01-23T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q16198277,Charles Bénézit,1900-07-10T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q16568643,Fortune Guigues de Moreton de Chabrillan,1900-02-18T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q16855463,Auguste Pichon,1900-10-01T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q17124565,Eugène Lambert,1900-05-17T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,http://www.wikidata.org/entity/Q311,Père Lachaise Cemetery,48.861111111,2.394166666
http://www.wikidata.org/entity/Q17542456,Jules Napoléon Ney,1900-11-22T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,http://www.wikidata.org/entity/Q1092107,Passy Cemetery,48.8625,2.285277777
http://www.wikidata.org/entity/Q18115208,Léopold Hervieux,1900-03-24T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q18115775,Félix Rabbe,1900-01-17T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q18117880,Philippe Salmon,1900-02-17T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q18156530,Charles Rochet,1900-04-16T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q18191086,Léon Auguste Perrey,1900-03-19T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q19630533,Napoléon Gaillard,1900-10-16T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q19630956,Paul-Émile Miot,1900-12-07T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q20067767,Sergey Petrovich Kostenko,1900-01-01T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q20534738,Francisco Martínez González-Bengoechea,1900-11-01T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q20683672,Helen Mabel Trevor,1900-04-03T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q21694491,Auguste-Armand Colin,1900-06-18T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q25999334,Isidore Salles,1900-10-20T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q26214419,Gabriel Boutet,1900-10-30T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q26460005,Charles-Paul Brossard de Corbigny,1900-08-05T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q28020592,Antoine Viguès,1900-03-11T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,http://www.wikidata.org/entity/Q311,Père Lachaise Cemetery,48.861111111,2.394166666
http://www.wikidata.org/entity/Q28020592,Antoine Viguès,1900-03-11T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,http://www.wikidata.org/entity/Q112352122,Grave of Vigues,,
http://www.wikidata.org/entity/Q28912501,Charles de Sivry,1900-01-15T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q33821381,Washington Carroll Tevis,1900-09-29T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,http://www.wikidata.org/entity/Q272208,Montparnasse Cemetery,48.83778,2.32833
http://www.wikidata.org/entity/Q34479739,Jules Périn,1900-10-24T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q36553323,Ferdinand Debray,1900-01-01T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q37517113,Jules Emmanuel Valadon,1900-03-28T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,http://www.wikidata.org/entity/Q272208,Montparnasse Cemetery,48.83778,2.32833
http://www.wikidata.org/entity/Q37881666,Pierre Adolphe Huas,1900-04-08T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q38001702,Marie Pauline Adrienne Coeffier,1900-01-01T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q38899062,Germain-Hector Périgot,1900-06-27T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q40238033,Joseph-Eugène de Poucques d'Herbinghem,1900-05-03T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q42887215,Marc Chautagne,1900-01-22T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q44174328,Hugues Picard,1900-01-09T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q50998472,Jean Laurent,1900-02-19T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q53499877,Louise-Cécile Descamps-Sabouret,1900-01-01T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q55136796,Maria Latini,1900-12-24T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q55638453,Maurice Wahl,1900-11-05T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q55837024,Charles Desmaze,1900-09-17T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q55846414,Max Ritter von Schnapper,1900-01-01T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q56544202,Hypolite Hostein,1900-09-24T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,http://www.wikidata.org/entity/Q311,Père Lachaise Cemetery,48.861111111,2.394166666
http://www.wikidata.org/entity/Q60029441,Henri-Louis Duclos,1900-04-21T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q60816241,Jeanne Bernhardt,1900-01-01T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,http://www.wikidata.org/entity/Q311,Père Lachaise Cemetery,48.861111111,2.394166666
http://www.wikidata.org/entity/Q60816241,Jeanne Bernhardt,1900-01-01T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,http://www.wikidata.org/entity/Q112324483,Grave of Bernhardt,48.861327,2.395384
http://www.wikidata.org/entity/Q60820046,Eugène Clerh,1900-05-30T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q60845087,August de Serres-Wieczffinski,1900-08-22T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q61953735,Louis-Edmond Cougny,1900-02-17T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q65204471,Jean-Marie Plane,1900-01-01T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q70251001,Vladimir Berezin,1900-08-02T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q72013545,Pierre-Antoine Masson-Four,1900-01-01T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q83983649,Elías Zerolo y Herrera,1900-07-01T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q84096242,Gaspard Camille Imgarde de Leffemberg,1900-03-24T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q90572826,Octave de Bernardières,1900-02-02T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,http://www.wikidata.org/entity/Q272208,Montparnasse Cemetery,48.83778,2.32833
http://www.wikidata.org/entity/Q93746059,Marie Pollard,1900-12-06T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q94917422,Michel Nitot,1900-01-01T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q96141254,Ignacy Kozikowski,1900-11-11T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q96678421,Jean Baptiste Gay,1900-03-03T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q97016516,Ferdinand Bassot,1900-06-17T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q98915791,Jules ChÉron,1900-05-16T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,,,,
http://www.wikidata.org/entity/Q104098188,Charles Delon,1900-11-01T00:00:00Z,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,http://www.wikidata.org/entity/Q311,Père Lachaise Cemetery,48.861111111,2.394166666
http://www.wikidata.org/entity/Q350077,William Crowninshield Endicott,1900-05-06T00:00:00Z,http://www.wikidata.org/entity/Q100,Boston,42.360277777,-71.057777777,http://www.wikidata.org/entity/Q5659505,Harmony Grove Cemetery,42.5259,-70.9145
http://www.wikidata.org/entity/Q371918,Eugenio Beltrami,1900-02-18T00:00:00Z,http://www.wikidata.org/entity/Q220,Rome,41.893055555,12.482777777,http://www.wikidata.org/entity/Q27426,Campo Verano,41.901516046,12.520300467
http://www.wikidata.org/entity/Q441820,Roger Wolcott,1900-12-21T00:00:00Z,http://www.wikidata.org/entity/Q100,Boston,42.360277777,-71.057777777,http://www.wikidata.org/entity/Q1950363,Mount Auburn Cemetery,42.370555555,-71.145833333
http://www.wikidata.org/entity/Q514738,Isacco Artom,1900-01-24T00:00:00Z,http://www.wikidata.org/entity/Q220,Rome,41.893055555,12.482777777,,,,
http://www.wikidata.org/entity/Q520513,André Langrand-Dumonceau,1900-04-25T00:00:00Z,http://www.wikidata.org/entity/Q220,Rome,41.893055555,12.482777777,,,,
http://www.wikidata.org/entity/Q563079,Anna Risi,1900-05-18T00:00:00Z,http://www.wikidata.org/entity/Q220,Rome,41.893055555,12.482777777,,,,
http://www.wikidata.org/entity/Q683447,Joseph Sembratovych,1900-10-23T00:00:00Z,http://www.wikidata.org/entity/Q220,Rome,41.893055555,12.482777777,http://www.wikidata.org/entity/Q1774485,Saint George's Cathedral,49.838611111,24.013055555
http://www.wikidata.org/entity/Q775699,Aurelio Tiratelli,1900-05-03T00:00:00Z,http://www.wikidata.org/entity/Q220,Rome,41.893055555,12.482777777,,,,
http://www.wikidata.org/entity/Q1029391,Camillo Mazzella,1900-03-26T00:00:00Z,http://www.wikidata.org/entity/Q220,Rome,41.893055555,12.482777777,http://www.wikidata.org/entity/Q27426,Campo Verano,41.901516046,12.520300467
http://www.wikidata.org/entity/Q1237196,Domenico Jacobini,1900-02-01T00:00:00Z,http://www.wikidata.org/entity/Q220,Rome,41.893055555,12.482777777,http://www.wikidata.org/entity/Q27426,Campo Verano,41.901516046,12.520300467
http://www.wikidata.org/entity/Q1442109,Francisco Merry y Colom,1900-01-04T00:00:00Z,http://www.wikidata.org/entity/Q220,Rome,41.893055555,12.482777777,,,,
http://www.wikidata.org/entity/Q1607516,Archibald Forbes,1900-03-30T00:00:00Z,http://www.wikidata.org/entity/Q145,United Kingdom,54.6,-2.0,http://www.wikidata.org/entity/Q17769979,Allenvale Cemetery,57.1307,-2.11046
http://www.wikidata.org/entity/Q1876288,Luigi Trombetta,1900-01-17T00:00:00Z,http://www.wikidata.org/entity/Q220,Rome,41.893055555,12.482777777,http://www.wikidata.org/entity/Q27426,Campo Verano,41.901516046,12.520300467
http://www.wikidata.org/entity/Q2042564,Paolo Mei,1900-03-21T00:00:00Z,http://www.wikidata.org/entity/Q220,Rome,41.893055555,12.482777777,,,,
http://www.wikidata.org/entity/Q2762575,William Stanley Haseltine,1900-02-03T00:00:00Z,http://www.wikidata.org/entity/Q220,Rome,41.893055555,12.482777777,http://www.wikidata.org/entity/Q1187723,"Protestant Cemetery, Rome",41.876397222,12.479944444
http://www.wikidata.org/entity/Q3189169,Julie Bonaparte,1900-10-28T00:00:00Z,http://www.wikidata.org/entity/Q220,Rome,41.893055555,12.482777777,,,,
